City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
276,Batemans Bay,AU,2022-07-13 21:38:59,-35.7167,150.1833,52.11,67,75,10.94
277,Berdigestyakh,RU,2022-07-13 21:39:00,62.0989,126.6992,62.24,98,100,3.62
278,Monaco-Ville,FR,2022-07-13 21:39:01,43.731,7.4248,82.65,81,0,5.75
279,Da Nang,VN,2022-07-13 21:39:01,16.0678,108.2208,78.78,94,40,1.14
280,Upernavik,GL,2022-07-13 21:37:26,72.7868,-56.1549,41.72,86,18,11.79
281,Ishigaki,JP,2022-07-13 21:39:02,24.3448,124.1572,84.33,89,40,11.5
282,Isla Vista,US,2022-07-13 21:39:02,34.4133,-119.861,94.39,32,1,8.75
283,Boguchany,RU,2022-07-13 21:39:03,58.3814,97.4531,50.2,96,78,2.66
284,Soe,ID,2022-07-13 21:39:03,-9.8607,124.284,60.3,85,69,3.87
285,Wasilla,US,2022-07-13 21:36:13,61.5814,-149.4394,62.65,83,100,4.61
286,Marsa Matruh,EG,2022-07-13 21:37:23,31.3525,27.2453,79.0,65,0,10.36
287,Hobyo,SO,2022-07-13 21:39:04,5.3505,48.5268,78.51,79,65,28.59
288,Gusau,NG,2022-07-13 21:31:31,12.1628,6.6614,79.52,69,79,12.55
289,Bara,NG,2022-07-13 21:39:05,10.3744,10.7288,74.3,91,100,14.85
290,Scarborough,GB,2022-07-13 21:34:14,54.2797,-0.4044,58.33,73,52,5.3
291,Sovetskiy,RU,2022-07-13 21:39:05,61.3614,63.5842,66.22,76,63,4.34
292,Tiksi,RU,2022-07-13 21:30:13,71.6872,128.8694,36.79,95,100,5.66
293,Nouadhibou,MR,2022-07-13 21:39:06,20.931,-17.0347,69.78,83,12,23.02
294,Zhanaozen,KZ,2022-07-13 21:39:07,43.3,52.8,86.38,24,0,13.89
295,Alihe,CN,2022-07-13 21:39:08,50.5667,123.7167,63.63,98,100,3.27
296,Cockburn Town,TC,2022-07-13 21:39:08,21.4612,-71.1419,84.16,65,40,13.8
297,Beloha,MG,2022-07-13 21:39:09,-25.1667,45.05,62.91,81,0,5.73
298,Nara,JP,2022-07-13 21:39:09,34.6851,135.8049,77.5,66,100,0.47
299,Qandala,SO,2022-07-13 21:39:10,11.472,49.8728,91.13,42,53,14.41
300,Mareeba,AU,2022-07-13 21:39:10,-17.0,145.4333,52.45,57,4,1.97
301,Beba,CU,2022-07-13 21:39:11,22.4437,-79.7253,91.67,75,72,11.9
302,Tuatapere,NZ,2022-07-13 21:30:06,-46.1333,167.6833,43.75,87,82,3.94
303,Sistranda,NO,2022-07-13 21:39:12,63.7256,8.834,55.36,86,80,24.81
304,Buchanan,LR,2022-07-13 21:39:13,5.8808,-10.0467,76.19,86,92,9.66
305,Camacha,PT,2022-07-13 21:34:34,33.0833,-16.3333,65.62,73,20,1.14
306,Sao Gabriel,BR,2022-07-13 21:39:13,-30.3364,-54.32,49.3,86,0,11.23
307,Severo-Kurilsk,RU,2022-07-13 21:38:58,50.6789,156.125,54.45,95,100,1.14
308,Adrar,MR,2022-07-13 21:39:14,20.5022,-10.0711,99.61,18,25,6.44
309,Airai,TL,2022-07-13 21:39:15,-8.9266,125.4092,52.09,87,46,3.6
310,Tete,MZ,2022-07-13 21:39:15,-16.1564,33.5867,73.49,56,75,5.75
311,Odweyne,SO,2022-07-13 21:39:16,9.4092,45.064,78.01,38,100,15.9
312,Homa Bay,KE,2022-07-13 21:39:16,-0.5273,34.4571,64.33,60,43,5.39
313,Itubera,BR,2022-07-13 21:39:17,-13.7322,-39.1492,67.44,90,1,3.96
314,Omsukchan,RU,2022-07-13 21:39:18,62.5333,155.8,76.84,49,0,17.2
315,Leningradskiy,RU,2022-07-13 21:39:18,69.3833,178.4167,41.18,71,88,8.68
316,Vanderhoof,CA,2022-07-13 21:39:19,54.0166,-124.0198,68.58,30,78,10.4
317,Mudgee,AU,2022-07-13 21:39:19,-32.5943,149.5871,33.78,81,0,3.91
318,Palana,RU,2022-07-13 21:40:20,59.1167,159.9667,60.8,68,57,14.88
319,Ancud,CL,2022-07-13 21:40:21,-41.8697,-73.8203,41.23,83,88,8.34
320,Codrington,AU,2022-07-13 21:40:21,-38.2667,141.9667,43.95,90,49,6.15
321,Kahului,US,2022-07-13 21:40:21,20.8947,-156.47,84.22,76,40,19.57
322,Berlevag,NO,2022-07-13 21:40:22,70.8578,29.0864,58.8,100,100,19.57
323,San Francisco,US,2022-07-13 21:38:02,37.7749,-122.4194,85.75,74,20,18.41
324,Faya,SA,2022-07-13 21:40:22,18.3851,42.4509,64.51,56,99,5.35
325,Guerrero Negro,MX,2022-07-13 21:40:23,27.9769,-114.0611,74.44,59,13,17.52
326,Smidovich,RU,2022-07-13 21:40:24,48.6,133.8167,68.16,94,27,11.05
327,Bongor,TD,2022-07-13 21:40:24,10.2806,15.3722,74.39,83,100,4.81
328,Coihaique,CL,2022-07-13 21:36:01,-45.5752,-72.0662,33.75,80,100,3.44
329,Yala,TH,2022-07-13 21:40:25,6.3333,101.25,73.53,94,100,3.33
330,Peleduy,RU,2022-07-13 21:40:26,59.6289,112.7406,55.67,77,99,4.18
331,Jagdalpur,IN,2022-07-13 21:40:27,19.0667,82.0333,69.35,97,100,7.87
332,Gunjur,GM,2022-07-13 21:40:27,13.2019,-16.7339,82.47,78,40,5.75
333,Bathsheba,BB,2022-07-13 21:40:28,13.2167,-59.5167,83.05,79,5,17.0
334,Gao,ML,2022-07-13 21:40:29,16.6362,1.637,87.71,42,66,16.06
335,Phan Thiet,VN,2022-07-13 21:40:29,10.9333,108.1,75.72,91,100,9.91
336,Salo,IT,2022-07-13 21:40:30,45.6086,10.531,77.79,55,31,4.16
337,Yarada,IN,2022-07-13 21:40:30,17.65,83.2667,78.69,79,99,17.52
338,Batsfjord,NO,2022-07-13 21:40:31,70.6345,29.7185,58.78,94,75,6.91
339,Sept-Iles,CA,2022-07-13 21:40:32,50.2001,-66.3821,70.32,57,75,13.8
340,Talaya,RU,2022-07-13 21:40:32,61.3833,152.75,76.15,57,18,8.08
341,Balykshi,KZ,2022-07-13 21:40:33,47.0667,51.8667,82.4,36,0,8.95
342,Sena Madureira,BR,2022-07-13 21:40:34,-9.0656,-68.6569,82.98,62,52,1.86
343,Shahganj,IN,2022-07-13 21:40:34,26.05,82.6833,91.69,52,43,12.75
344,Chokwe,MZ,2022-07-13 21:40:34,-24.5333,32.9833,64.62,52,2,6.11
345,Honningsvag,NO,2022-07-13 21:40:35,70.9821,25.9704,58.75,88,40,2.3
346,Hurghada,EG,2022-07-13 21:40:36,27.2574,33.8129,89.64,27,0,11.5
347,Susanville,US,2022-07-13 21:40:36,40.4163,-120.653,89.91,18,0,11.99
348,Hervey Bay,AU,2022-07-13 21:31:25,-25.2986,152.8535,52.18,68,0,19.46
349,Healesville,AU,2022-07-13 21:40:37,-37.65,145.5167,48.22,99,92,1.68
350,Kaitangata,NZ,2022-07-13 21:40:38,-46.2817,169.8464,44.15,88,100,7.99
351,Honolulu,US,2022-07-13 21:38:31,21.3069,-157.8583,87.62,74,40,18.41
352,Cayenne,GF,2022-07-13 21:40:38,4.9333,-52.3333,82.44,78,20,6.91
353,Yaan,NG,2022-07-13 21:40:39,7.3833,8.5667,72.9,94,85,5.19
354,Vuktyl,RU,2022-07-13 21:40:39,63.8567,57.3094,66.81,74,0,4.65
355,Faanui,PF,2022-07-13 21:40:40,-16.4833,-151.75,78.51,72,18,19.04
356,Port Hedland,AU,2022-07-13 21:39:53,-20.3167,118.5667,53.65,58,25,9.22
357,Sukumo,JP,2022-07-13 21:40:41,32.9333,132.7333,73.99,91,100,3.65
358,Srivardhan,IN,2022-07-13 21:40:41,18.0333,73.0167,78.55,88,100,21.99
359,Boende,CD,2022-07-13 21:40:42,-0.2167,20.8667,74.73,69,43,2.68
360,Olga,RU,2022-07-13 21:40:43,43.7444,135.2892,62.98,99,100,9.71
361,Homer,US,2022-07-13 21:40:43,59.6425,-151.5483,60.76,78,100,11.99
362,Kalmunai,LK,2022-07-13 21:39:01,7.4167,81.8167,77.9,66,17,5.59
363,Viedma,AR,2022-07-13 21:40:44,-40.8135,-62.9967,47.41,40,100,6.17
364,Kjopsvik,NO,2022-07-13 21:40:45,68.097,16.3742,57.16,84,92,3.87
365,Kaura Namoda,NG,2022-07-13 21:40:45,12.5898,6.5779,81.5,65,88,14.29
366,Roald,NO,2022-07-13 21:41:45,62.5833,6.1333,56.16,82,75,10.36
367,Grindavik,IS,2022-07-13 21:41:46,63.8424,-22.4338,49.95,81,75,13.8
368,Miles City,US,2022-07-13 21:36:56,46.4083,-105.8406,97.77,30,0,13.8
369,Nome,US,2022-07-13 21:41:47,64.5011,-165.4064,64.17,72,40,9.22
370,Gaoua,BF,2022-07-13 21:41:47,10.2992,-3.2508,78.84,67,56,6.2
371,Celestun,MX,2022-07-13 21:41:48,20.8667,-90.4,85.6,71,100,16.58
372,Nemuro,JP,2022-07-13 21:41:48,43.3236,145.575,60.17,94,96,7.87
373,Esil,KZ,2022-07-13 21:41:49,51.9556,66.4042,67.03,71,9,8.23
374,Havelock,US,2022-07-13 21:38:37,34.8791,-76.9013,87.78,83,89,8.01
375,Camana,PE,2022-07-13 21:41:50,-16.6228,-72.7111,61.59,78,19,6.44
376,Hadejia,NG,2022-07-13 21:41:50,12.4498,10.0444,81.52,59,71,11.88
377,Kilindoni,TZ,2022-07-13 21:41:50,-7.9139,39.6668,77.05,78,82,19.8
378,Itumbiara,BR,2022-07-13 21:41:51,-18.4192,-49.2153,74.71,31,37,6.24
379,Gwadar,PK,2022-07-13 21:41:47,25.1216,62.3254,85.39,82,100,5.75
380,Baykit,RU,2022-07-13 21:41:52,61.67,96.37,50.97,96,93,0.78
381,Urucui,BR,2022-07-13 21:41:52,-7.2294,-44.5561,86.54,36,44,11.25
382,Tadine,NC,2022-07-13 21:41:53,-21.55,167.8833,74.34,89,95,17.29
383,Tezu,IN,2022-07-13 21:41:53,27.9167,96.1667,76.77,95,96,4.81
384,Comodoro Rivadavia,AR,2022-07-13 21:41:09,-45.8667,-67.5,42.66,61,0,2.3
385,Mount Gambier,AU,2022-07-13 21:41:54,-37.8333,140.7667,47.91,84,56,1.7
386,Bemidji,US,2022-07-13 21:39:49,47.4736,-94.8803,79.18,60,100,4.61
387,Canutama,BR,2022-07-13 21:41:55,-6.5339,-64.3831,84.92,56,92,0.49
388,Cap-Aux-Meules,CA,2022-07-13 21:41:55,47.3821,-61.8597,69.85,64,20,12.66
389,Pachalum,GT,2022-07-13 21:41:56,14.9247,-90.6628,76.42,77,89,4.92
390,San-Pedro,CI,2022-07-13 21:41:57,4.7485,-6.6363,75.31,85,100,9.31
391,Namibe,AO,2022-07-13 21:41:57,-15.1961,12.1522,62.92,89,12,1.05
392,Porbandar,IN,2022-07-13 21:41:58,21.6422,69.6093,81.55,87,96,15.17
393,Luebo,CD,2022-07-13 21:41:58,-5.35,21.4167,72.18,38,11,2.48
394,Samana,DO,2022-07-13 21:41:58,19.2056,-69.3369,82.62,83,75,0.0
395,Pucallpa,PE,2022-07-13 21:41:59,-8.3791,-74.5539,89.64,55,40,4.61
396,Santa Catarina De Tepehuanes,MX,2022-07-13 21:42:00,25.35,-105.7333,75.47,49,70,15.14
397,Zyryanka,RU,2022-07-13 21:42:00,65.75,150.85,63.79,75,100,13.94
398,Tougan,BF,2022-07-13 21:42:01,13.0667,-3.0667,86.97,49,95,10.47
399,Caravelas,BR,2022-07-13 21:42:01,-17.7125,-39.2481,71.1,87,4,4.63
400,Hanzhong,CN,2022-07-13 21:37:38,33.0728,107.0303,75.09,97,100,1.72
401,Korem,ET,2022-07-13 21:42:02,12.5058,39.5228,58.41,72,100,7.92
402,Bure,ET,2022-07-13 21:42:03,10.7,37.0667,54.19,95,97,2.64
403,Maroantsetra,MG,2022-07-13 21:42:03,-15.4333,49.7333,68.41,86,45,4.63
404,Katobu,ID,2022-07-13 21:42:04,-4.9408,122.5276,72.09,87,92,4.43
405,Henties Bay,NA,2022-07-13 21:42:04,-22.116,14.2845,55.85,89,0,8.84
406,Chapais,CA,2022-07-13 21:42:05,49.7834,-74.8492,67.78,47,94,7.29
407,Mamallapuram,IN,2022-07-13 21:42:06,12.6264,80.1722,82.45,57,99,20.87
408,Polunochnoye,RU,2022-07-13 21:42:06,60.8697,60.4153,66.52,72,55,2.86
409,Moose Factory,CA,2022-07-13 21:42:06,51.2585,-80.6094,66.2,45,0,10.36
410,Boueni,YT,2022-07-13 21:42:07,-12.9025,45.0761,76.98,75,96,14.09
411,Leh,IN,2022-07-13 21:42:07,34.1667,77.5833,59.13,60,28,5.68
412,Sola,VU,2022-07-13 21:42:08,-13.8833,167.55,79.47,89,20,0.0
413,Stillwater,US,2022-07-13 21:38:32,36.1156,-97.0584,98.87,32,0,3.44
414,Berezovka,BY,2022-07-13 21:43:09,53.7214,25.4993,56.86,96,80,5.88
415,Seoul,KR,2022-07-13 21:43:10,37.5683,126.9778,72.97,94,75,4.61
416,Thoen,TH,2022-07-13 21:43:10,17.6129,99.2161,75.0,96,100,1.3
417,Camacupa,AO,2022-07-13 21:43:10,-12.0167,17.4833,56.08,42,6,4.03
418,San Rafael,AR,2022-07-13 21:40:39,-34.6177,-68.3301,48.31,38,5,3.76
419,Mirabela,BR,2022-07-13 21:43:11,-16.2628,-44.1644,70.03,43,75,2.98
420,Pemberton,CA,2022-07-13 21:43:12,50.3164,-122.8027,78.49,35,6,5.86
421,Maniitsoq,GL,2022-07-13 21:43:13,65.4167,-52.9,44.24,86,24,12.39
422,Kutum,SD,2022-07-13 21:43:13,14.2,24.6667,73.8,70,43,10.13
423,Cravo Norte,CO,2022-07-13 21:43:14,6.3017,-70.2041,80.85,79,88,6.69
424,Mier,MX,2022-07-13 21:43:14,26.4333,-99.15,105.49,19,6,9.64
425,Youghal,IE,2022-07-13 21:43:15,51.95,-7.8506,60.01,83,11,10.47
426,Roma,US,2022-07-13 21:39:14,43.2128,-75.4557,81.52,48,20,4.61
427,Balud,PH,2022-07-13 21:43:16,10.1476,123.6953,78.76,81,37,2.08
428,West Fargo,US,2022-07-13 21:43:16,46.875,-96.9004,83.01,46,40,8.05
429,Touros,BR,2022-07-13 21:38:17,-5.1989,-35.4608,76.35,84,41,13.22
430,Bubaque,GW,2022-07-13 21:43:17,11.2833,-15.8333,81.28,81,100,10.58
431,Bosaso,SO,2022-07-13 21:41:31,11.2842,49.1816,93.24,36,88,20.85
432,Port Pirie,AU,2022-07-13 21:43:18,-33.1833,138.0167,43.3,82,0,4.16
433,Amapa,BR,2022-07-13 21:43:19,1.0,-52.0,73.31,97,99,2.86
434,Beringovskiy,RU,2022-07-13 21:43:19,63.05,179.3167,50.9,86,90,8.1
435,Hualmay,PE,2022-07-13 21:43:20,-11.0964,-77.6139,63.59,76,15,11.59
436,Belyy Yar,RU,2022-07-13 21:43:21,53.6039,91.3903,53.49,87,0,2.24
437,Olkhovka,RU,2022-07-13 21:43:21,53.2115,60.6069,65.62,74,91,5.26
438,Sindor,RU,2022-07-13 21:43:22,62.8629,51.8905,64.62,86,65,4.21
439,Nogent-Le-Rotrou,FR,2022-07-13 21:43:22,48.3333,1.0,74.64,47,17,8.12
440,Los Llanos De Aridane,ES,2022-07-13 21:43:23,28.6585,-17.9182,67.75,86,0,3.44
441,Saint-Georges,GD,2022-07-13 21:41:45,12.0564,-61.7485,79.77,76,40,12.59
442,Gustrow,DE,2022-07-13 21:43:24,53.7972,12.1734,63.97,72,20,9.22
443,Itarema,BR,2022-07-13 21:43:24,-2.9248,-39.9167,79.32,81,52,17.36
444,Ziro,IN,2022-07-13 21:43:25,27.6333,93.8333,58.84,96,57,2.21
445,Tongliao,CN,2022-07-13 21:43:26,43.6125,122.2653,66.7,90,18,10.78
446,Karpathos,GR,2022-07-13 21:43:26,35.507,27.2132,73.36,68,0,29.93
447,Quatre Cocos,MU,2022-07-13 21:43:27,-20.2078,57.7625,65.08,80,78,15.3
448,Saint-Pierre,RE,2022-07-13 21:42:06,-21.3393,55.4781,65.91,79,40,9.22
449,Libourne,FR,2022-07-13 21:43:28,44.9167,-0.25,81.57,32,51,6.04
450,Aden,YE,2022-07-13 21:41:48,12.7794,45.0367,87.03,63,100,9.91
451,Vardo,NO,2022-07-13 21:43:28,70.3705,31.1107,51.78,100,100,9.22
452,Sakleshpur,IN,2022-07-13 21:43:29,12.9667,75.7833,65.79,96,100,14.85
453,Tessalit,ML,2022-07-13 21:43:29,20.1986,1.0114,94.57,22,28,7.38
454,Novoilinsk,RU,2022-07-13 21:43:30,51.6829,108.7143,62.13,67,66,3.31
455,Osmanabad,IN,2022-07-13 21:40:01,18.1667,76.05,68.38,94,100,15.57
456,Wewak,PG,2022-07-13 21:43:31,-3.5534,143.6268,79.84,85,100,3.6
457,Marzuq,YE,2022-07-13 21:44:31,14.4,46.4667,78.06,55,95,1.45
458,Kodinar,IN,2022-07-13 21:44:32,20.7903,70.7031,79.66,91,100,15.99
459,Qeshm,IR,2022-07-13 21:44:32,26.9581,56.2719,93.07,71,3,3.91
460,Inyonga,TZ,2022-07-13 21:44:33,-6.7167,32.0667,62.78,52,17,5.03
461,Minden,DE,2022-07-13 21:42:15,52.2833,8.9167,57.63,86,94,4.79
462,Bar Harbor,US,2022-07-13 21:44:34,44.3876,-68.2039,80.94,70,0,8.05
463,Vienna,AT,2022-07-13 21:41:18,48.2085,16.3721,75.79,52,0,5.75
464,Port Blair,IN,2022-07-13 21:42:49,11.6667,92.75,81.54,82,100,19.33
465,Liverpool,GB,2022-07-13 21:42:51,53.4106,-2.9779,60.75,69,0,3.44
466,Voh,NC,2022-07-13 21:44:35,-20.9667,164.7,70.5,78,95,8.88
467,Chenghai,CN,2022-07-13 21:44:35,23.4632,116.768,78.71,94,0,0.0
468,Shancheng,CN,2022-07-13 21:44:36,34.7953,116.0817,77.7,96,67,1.21
469,Aquiraz,BR,2022-07-13 21:44:36,-3.9014,-38.3911,80.69,84,85,9.33
470,Bandarban,BD,2022-07-13 21:44:37,22.1965,92.2262,75.52,95,13,2.42
471,Plettenberg Bay,ZA,2022-07-13 21:44:37,-34.0527,23.3716,56.88,56,9,7.36
472,Santa Maria,BR,2022-07-13 21:42:04,-29.6842,-53.8069,54.7,71,0,9.22
473,Hit,IQ,2022-07-13 21:44:38,33.6416,42.8251,91.0,16,0,12.91
474,Labuhan,ID,2022-07-13 21:44:38,-6.8844,112.2051,76.28,89,100,4.25
475,Sechura,PE,2022-07-13 21:44:39,-5.5569,-80.8222,72.46,59,22,17.45
476,Kysyl-Syr,RU,2022-07-13 21:44:39,63.8986,122.7617,66.42,87,53,1.57
477,Livenka,RU,2022-07-13 21:44:40,50.4491,38.2959,65.32,50,71,4.34
478,Cam Ranh,VN,2022-07-13 21:44:40,11.9214,109.1591,80.56,83,40,8.05
479,Warangal,IN,2022-07-13 21:44:41,18.0,79.5833,73.62,85,100,22.3
480,Orotukan,RU,2022-07-13 21:44:41,62.2667,151.7,74.8,57,0,7.38
481,Coquimbo,CL,2022-07-13 21:43:17,-29.9533,-71.3436,55.13,94,100,13.8
482,Manicore,BR,2022-07-13 21:44:42,-5.8092,-61.3003,89.55,55,0,4.61
483,Qiongshan,CN,2022-07-13 21:44:43,20.0058,110.3542,78.78,100,20,2.24
484,San Luis,AR,2022-07-13 21:40:02,-33.295,-66.3356,50.54,41,1,5.53
485,Jiwani,PK,2022-07-13 21:44:43,25.05,61.7417,85.87,83,100,6.55
486,Yuxia,CN,2022-07-13 21:44:44,34.0615,108.6291,77.61,94,99,1.14
487,Obihiro,JP,2022-07-13 21:41:40,42.9172,143.2044,64.47,95,100,5.08
488,Sao Jose Da Coroa Grande,BR,2022-07-13 21:44:44,-8.8978,-35.1478,75.63,80,43,9.78
489,Lerwick,GB,2022-07-13 21:44:45,60.1545,-1.1494,51.8,89,100,16.87
490,Sapele,NG,2022-07-13 21:44:46,5.8941,5.6767,73.72,96,99,3.11
491,Yenagoa,NG,2022-07-13 21:44:46,4.9247,6.2642,74.05,94,99,4.0
492,Wadi Maliz,TN,2022-07-13 21:44:46,36.4681,8.5495,82.06,58,0,3.94
493,Dusnok,HU,2022-07-13 21:44:47,46.3909,18.963,67.26,48,8,9.22
494,Nakasongola,UG,2022-07-13 21:44:47,1.3089,32.4564,67.05,62,81,3.0
495,San Cristobal,VE,2022-07-13 21:41:39,7.7669,-72.225,82.58,53,51,4.61
496,Moyale,KE,2022-07-13 21:44:48,3.5167,39.0584,67.57,62,78,9.66
497,Sarrebourg,FR,2022-07-13 21:44:48,48.7333,7.05,73.8,42,96,7.25
498,Teahupoo,PF,2022-07-13 21:44:49,-17.8333,-149.2667,75.16,70,35,15.39
499,Nsanje,MW,2022-07-13 21:44:49,-16.92,35.262,62.64,83,17,1.81
500,Trofors,NO,2022-07-13 21:44:50,65.5333,13.4063,51.67,82,100,3.44
501,Pitsunda,GE,2022-07-13 21:45:51,43.1592,40.3378,71.78,80,36,2.51
502,Karasjok,NO,2022-07-13 21:45:51,69.4719,25.5112,60.17,98,100,3.56
503,Saint-Joseph,RE,2022-07-13 21:45:52,-21.3667,55.6167,64.78,73,23,10.63
504,Bousso,TD,2022-07-13 21:45:52,10.4795,16.7117,74.28,83,100,5.12
505,Lahij,YE,2022-07-13 21:45:53,13.1667,44.5833,89.26,37,89,8.95
506,Pala,TD,2022-07-13 21:45:54,9.3642,14.9046,72.43,88,99,4.09
507,Pout,SN,2022-07-13 21:45:54,14.7739,-17.0603,79.56,73,0,8.05
508,Xuddur,SO,2022-07-13 21:45:55,4.1213,43.8894,74.08,73,34,22.28
509,Dunkirk,FR,2022-07-13 21:45:56,51.05,2.3667,69.01,84,100,1.01
510,Laguna,US,2022-07-13 21:45:56,38.421,-121.4238,94.14,37,0,8.05
511,Comrie,GB,2022-07-13 21:45:57,56.3791,-3.9949,54.82,88,52,4.72
512,Rio Grande,BR,2022-07-13 21:43:44,-32.035,-52.0986,51.91,80,0,15.1
513,Kamuli,UG,2022-07-13 21:45:57,0.9472,33.1197,63.5,75,83,2.55
514,Linares,CL,2022-07-13 21:43:27,-35.85,-71.6,45.41,89,100,3.09
515,Kvarkeno,RU,2022-07-13 21:45:58,52.0833,59.725,68.58,63,98,7.65
516,Mecca,SA,2022-07-13 21:45:59,21.4267,39.8261,89.33,34,96,3.02
517,Tigil,RU,2022-07-13 21:45:59,57.8,158.6667,70.75,48,66,11.41
518,Vanimo,PG,2022-07-13 21:46:00,-2.6741,141.3028,77.67,89,43,2.21
519,Constitucion,CL,2022-07-13 21:46:00,-35.3333,-72.4167,48.65,93,100,8.79
520,Verkhnevilyuysk,RU,2022-07-13 21:46:01,63.4453,120.3167,61.97,96,99,3.29
521,Zapadnaya Dvina,RU,2022-07-13 21:46:02,56.259,32.0745,53.28,95,99,4.92
522,Kavaratti,IN,2022-07-13 21:46:02,10.5669,72.642,81.12,81,100,21.74
523,Fershampenuaz,RU,2022-07-13 21:46:02,53.5202,59.8117,64.53,84,43,6.2
524,Verkh-Suetka,RU,2022-07-13 21:46:03,53.3,80.05,54.73,75,91,5.61
525,Purpe,RU,2022-07-13 21:46:03,64.4803,76.6897,57.51,55,100,2.86
526,Piacabucu,BR,2022-07-13 21:46:04,-10.4056,-36.4344,73.74,83,14,7.72
527,Ayan,RU,2022-07-13 21:46:05,56.45,138.1667,59.5,97,100,7.4
528,Poiares,PT,2022-07-13 21:46:05,40.2103,-8.2575,83.37,35,80,4.21
529,Panguna,PG,2022-07-13 21:46:06,-6.3164,155.4848,70.84,90,92,1.68
530,Le Port,RE,2022-07-13 21:46:07,-20.9373,55.2919,66.25,81,29,3.67
531,Hvide Sande,DK,2022-07-13 21:46:07,56.0045,8.1294,58.08,71,1,22.35
532,Buraydah,SA,2022-07-13 21:46:08,26.326,43.975,93.65,13,100,9.04
533,Cairns,AU,2022-07-13 21:46:08,-16.9167,145.7667,57.15,54,5,12.66
534,Mehamn,NO,2022-07-13 21:41:13,71.0357,27.8492,55.35,94,100,2.3
535,Phayao,TH,2022-07-13 21:46:09,19.25,100.25,72.37,100,100,0.25
536,Arman,RU,2022-07-13 21:46:09,59.7,150.1667,71.02,67,49,3.42
537,Sur,OM,2022-07-13 21:46:10,22.5667,59.5289,90.91,60,97,4.36
538,Mehriz,IR,2022-07-13 21:46:11,31.5917,54.4318,73.9,16,0,4.81
539,Bundaberg,AU,2022-07-13 21:46:11,-24.85,152.35,51.22,69,0,4.0
540,Vila,PT,2022-07-13 21:46:12,42.0304,-8.1588,74.28,66,100,3.87
541,Catalina,US,2022-07-13 21:46:12,32.5056,-110.9211,103.89,30,88,4.0
542,Nchelenge,ZM,2022-07-13 21:46:13,-9.3451,28.734,68.81,56,47,7.65
543,Angren,UZ,2022-07-13 21:47:14,41.0167,70.1436,70.79,43,1,6.06
544,Svetlyy,RU,2022-07-13 21:47:15,54.675,20.1347,64.96,81,0,15.55
545,Yerbogachen,RU,2022-07-13 21:47:16,61.2767,108.0108,53.42,65,100,4.5
546,Tekit,MX,2022-07-13 21:47:16,20.5333,-89.3333,88.48,51,100,6.76
547,Rameshki,RU,2022-07-13 21:47:17,57.3439,36.0453,57.13,82,48,4.05
548,Statesboro,US,2022-07-13 21:47:03,32.4488,-81.7832,87.33,66,0,8.05
549,Camargo,MX,2022-07-13 21:47:17,27.6667,-105.1667,90.45,26,88,11.59
550,Jamame,SO,2022-07-13 21:47:18,0.0722,42.7506,75.63,85,98,15.32
551,Broken Hill,AU,2022-07-13 21:47:18,-31.95,141.4333,39.07,85,0,6.58
552,Pingliang,CN,2022-07-13 21:47:19,35.5392,106.6861,68.52,95,97,3.22
553,Lasa,IT,2022-07-13 21:47:20,46.6166,10.7002,74.28,81,56,1.63
